Unnamed: 0,MINERAL_DEPOSIT_NO,DEPOSIT_COMMODITY_CODES,MAJOR_COMMODITY_CODE,MINDEP_CLASS_CODE,STATUS_TYPE_VALUE,SIZE_TYPE_VALUE,ORE_LITHOLOGY_CODE,LONGITUDE,LATITUDE,label,paths
12,47,Ni,Ni,OCCURRENCE,Not worked,Low Significance,JASP,132.7120664,-26.4648812,1,data/stacked_images/LC08_L1TP_102079_20191204_20191217_01_T1.TIF
1244,6073,"Mn, Cu, Zn",Mn,OCCURRENCE,Abandoned,Low Significance,MNOR,138.1975525,-32.0273954,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1634,6667,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,VEIN,137.9254635,-32.4576424,5,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1768,10954,CLAY,NONE,OCCURRENCE,Abandoned,Low Significance,CLYS,138.86201830000002,-32.9652205,0,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1729,10533,"Cu, Ag",Cu,OCCURRENCE,Not worked,Low Significance,MTHB,137.1390486,-32.7238634,5,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2942,7063,"DOL, LMST",NONE,PROSPECT,Abandoned,Locally Significant,LMST,136.7162086,-33.7821804,0,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1487,8485,"Ag, Cu, Pb, Zn",Ag,OCCURRENCE,Not worked,Low Significance,GRNT,136.9024436,-32.6146734,3,data/stacked_images/LC08_L1TP_099082_20191231_20200111_01_T1.TIF
1841,6264,Mn,Mn,OCCURRENCE,Not worked,Low Significance,MNOR,138.45761240000002,-32.2740294,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1380,6779,U,U,OCCURRENCE,Not worked,Low Significance,MTHH,134.495543,-32.0959143,7,data/stacked_images/LC08_L1TP_101082_20200114_20200127_01_T1.TIF
1248,9308,Ag,Ag,OCCURRENCE,Not worked,Low Significance,REGO,133.7411431,-32.0315773,3,data/stacked_images/LC08_L1TP_101082_20200114_20200127_01_T1.TIF
1547,11695,Ni,Ni,OCCURRENCE,Not worked,Low Significance,REGO,136.9948676,-32.6252364,1,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2439,7293,"Mn, DOL, Th, U",Mn,PROSPECT,Abandoned,Low Significance,MNOR,136.7867076,-33.5890974,2,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
336,11792,Fe,Fe,PROSPECT,Not worked,Low Significance,BIFM,135.23076,-29.4145114,6,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
261,115,OPAL,NONE,OCCURRENCE,Seasonal,Low Significance,OPAL,134.6788841,-29.0207453,0,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
1539,3852,"Pb, Ag",Pb,OCCURRENCE,Not worked,Low Significance,VEIN,138.79734530000002,-33.7687735,4,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1914,9280,"Ni, Au",Ni,OCCURRENCE,Not worked,Low Significance,REGO,134.595097,-32.8914623,1,data/stacked_images/LC08_L1TP_100083_20191120_20191203_01_T1.TIF
847,10607,U,U,OCCURRENCE,Not worked,Low Significance,SAND,138.22429250000002,-30.8682284,7,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1837,4050,PHOS,NONE,OCCURRENCE,Abandoned,Low Significance,REGO,138.5364994,-33.0210875,0,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
312,9357,"Ni, Cr",Ni,OCCURRENCE,Not worked,Low Significance,MTHH,133.46238219999998,-29.5528793,1,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
1838,8299,SDST,NONE,OCCURRENCE,Abandoned,Low Significance,SDST,137.5545495,-33.0212124,0,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2474,10420,"Ag, Au, Pb",Ag,OCCURRENCE,Abandoned,Low Significance,IRSU,136.74074960000002,-33.6177134,3,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1406,9414,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,VEIN,138.7667934,-31.7840195,5,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
2267,7191,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,137.1761966,-33.2780834,8,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2529,9496,Fe,Fe,PROSPECT,Not worked,Locally Significant,QMTU,135.7930278,-33.4419864,6,data/stacked_images/LC08_L1TP_100083_20200107_20200114_01_T1.TIF
28,42,"Ni, Co, Cu",Ni,OCCURRENCE,Not worked,Low Significance,GOSS,132.7613144,-26.7784662,1,data/stacked_images/LC08_L1TP_102079_20191204_20191217_01_T1.TIF
1129,11372,Au,Au,OCCURRENCE,Not worked,Low Significance,TCTO,134.782964,-31.6821603,8,data/stacked_images/LC08_L1TP_100082_20200107_20200114_01_T1.TIF
2744,4021,LMST,NONE,OCCURRENCE,Abandoned,Low Significance,CALC,138.18704440000002,-33.3449964,0,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2910,7051,"U, GRPH",U,OCCURRENCE,Not worked,Low Significance,FBRC,136.6321436,-33.717040399999995,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1144,9680,Fe,Fe,PROSPECT,Not worked,Low Significance,IRFM,138.8956894,-32.0758315,6,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1825,9621,"U, Mn",U,OCCURRENCE,Not worked,Low Significance,MTHH,136.6185257,-32.8552294,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2413,9415,Mn,Mn,OCCURRENCE,Not worked,Low Significance,MNOR,136.8420136,-33.4298494,2,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
176,138,OPAL,NONE,OCCURRENCE,Seasonal,Low Significance,OPAL,134.6709531,-28.9309183,0,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
2910,7051,"U, GRPH",U,OCCURRENCE,Not worked,Low Significance,FBRC,136.6321436,-33.717040399999995,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1119,9150,"Pb, Ag, Zn",Pb,OCCURRENCE,Not worked,Low Significance,SHLE,136.9905636,-31.9536534,4,data/stacked_images/LC08_L1TP_099082_20191231_20200111_01_T1.TIF
545,361,Fe,Fe,OCCURRENCE,Not worked,Low Significance,QMTU,133.5048752,-30.2886893,6,data/stacked_images/LC08_L1TP_102081_20191204_20191217_01_T1.TIF
3104,7068,"Pb, Ag",Pb,OCCURRENCE,Abandoned,Low Significance,VEIN,136.5039226,-33.6985814,4,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1682,8307,SLST,NONE,PROSPECT,Abandoned,Low Significance,SLST,137.9651985,-32.4697934,0,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
3054,3983,SLAT,NONE,OCCURRENCE,Abandoned,Low Significance,SLAT,138.61793730000002,-33.8341425,0,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1981,11728,Ag,Ag,OCCURRENCE,Not worked,Low Significance,REGO,135.7334458,-32.695319399999995,3,data/stacked_images/LC08_L1TP_100082_20200107_20200114_01_T1.TIF
2140,9808,Ag,Ag,OCCURRENCE,Not worked,Low Significance,VEIN,136.1736527,-32.6671674,3,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
217,11522,"U, Th",U,OCCURRENCE,Not worked,Low Significance,SAND,133.2051283,-29.334118300000004,7,data/stacked_images/LC08_L1TP_102080_20191204_20191217_01_T1.TIF
1606,9545,"Ag, Pb",Ag,OCCURRENCE,Not worked,Low Significance,VEIN,136.03520780000002,-32.6338864,3,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1914,9280,"Ni, Au",Ni,OCCURRENCE,Not worked,Low Significance,REGO,134.595097,-32.8914623,1,data/stacked_images/LC08_L1TP_100083_20191120_20191203_01_T1.TIF
1716,8341,"Ag, Au, Pb, Zn",Ag,OCCURRENCE,Not worked,Low Significance,VEIN,137.1725456,-32.534614399999995,3,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2640,7199,Fe,Fe,DEPOSIT,Active Mine,Locally Significant,METL,137.1099126,-33.2519024,6,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
890,3033,"Cu, REE",Cu,OCCURRENCE,Not worked,Low Significance,MTHH,136.9657487,-31.0657424,5,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
593,3517,OPAL,NONE,DEPOSIT,Seasonal,Significant to SA,OPAL,137.1656207,-30.4460924,0,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
2949,9612,"Fe, Mn",Fe,OCCURRENCE,Not worked,Low Significance,QMTU,135.25747880000003,-33.917139299999995,6,data/stacked_images/LC08_L1TP_100083_20200107_20200114_01_T1.TIF
814,6792,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,134.546519,-30.7052773,8,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
1692,6255,FEST,NONE,OCCURRENCE,Not worked,Low Significance,IRSU,138.3874064,-32.163486400000004,0,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
2202,9241,U,U,OCCURRENCE,Not worked,Low Significance,MTHH,135.3805988,-32.883431300000005,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2474,10420,"Ag, Au, Pb",Ag,OCCURRENCE,Abandoned,Low Significance,IRSU,136.74074960000002,-33.6177134,3,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
749,383,"U, U3O8",U,DEPOSIT,Not worked,Locally Significant,SAND,134.02867709999998,-30.6063473,7,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
1216,3091,"Mn, BAR, OCR",Mn,DEPOSIT,Abandoned,Locally Significant,MNOR,137.2092116,-31.598019399999995,2,data/stacked_images/LC08_L1TP_099082_20191231_20200111_01_T1.TIF
1016,3152,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,135.1162879,-31.0933063,8,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
1324,8441,"Ni, Co",Ni,OCCURRENCE,Not worked,Low Significance,UMAF,133.2815422,-31.617293300000004,1,data/stacked_images/LC08_L1TP_101082_20200114_20200127_01_T1.TIF
1867,10946,CLAY,NONE,OCCURRENCE,Abandoned,Low Significance,CLYS,138.8354663,-32.6845865,0,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
139,9574,"U, Cu, REE",U,OCCURRENCE,Not worked,Low Significance,VEIN,135.9816079,-28.5308863,7,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
894,6350,Mn,Mn,OCCURRENCE,Abandoned,Low Significance,MNOR,138.7969754,-31.0724595,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1432,6353,"Pb, Ag",Pb,OCCURRENCE,Abandoned,Low Significance,VEIN,139.2269573,-31.939920500000003,4,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1988,9473,U,U,OCCURRENCE,Not worked,Low Significance,REGO,135.5875938,-32.9518163,7,data/stacked_images/LC08_L1TP_100083_20191120_20191203_01_T1.TIF
970,603,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,MTHH,138.4032185,-30.8977384,5,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1275,1940,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,FBRC,138.72836940000002,-31.4174405,5,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
139,9574,"U, Cu, REE",U,OCCURRENCE,Not worked,Low Significance,VEIN,135.9816079,-28.5308863,7,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
2137,9367,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,139.05655430000002,-32.7751175,8,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2474,10420,"Ag, Au, Pb",Ag,OCCURRENCE,Abandoned,Low Significance,IRSU,136.74074960000002,-33.6177134,3,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2186,8327,"FEORE, PHOS",NONE,OCCURRENCE,Abandoned,Low Significance,IRSU,138.57071240000002,-32.8249775,0,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1539,3852,"Pb, Ag",Pb,OCCURRENCE,Not worked,Low Significance,VEIN,138.79734530000002,-33.7687735,4,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1780,9740,"Ag, GRPH, Pb, Zn",Ag,OCCURRENCE,Not worked,Low Significance,SKRN,136.4499597,-32.6412784,3,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1379,10527,U,U,OCCURRENCE,Not worked,Low Significance,GRVL,132.7892853,-31.45241930000001,7,data/stacked_images/LC08_L1TP_102082_20191204_20191217_01_T1.TIF
1250,484,U,U,OCCURRENCE,Not worked,Low Significance,SAND,134.360173,-32.0554283,7,data/stacked_images/LC08_L1TP_101082_20200114_20200127_01_T1.TIF
1825,9621,"U, Mn",U,OCCURRENCE,Not worked,Low Significance,MTHH,136.6185257,-32.8552294,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1533,11725,Mn,Mn,OCCURRENCE,Not worked,Low Significance,MNOU,135.77352580000002,-32.622764399999994,2,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1454,9166,Ag,Ag,OCCURRENCE,Not worked,Low Significance,REGO,133.7448611,-32.06950130000001,3,data/stacked_images/LC08_L1TP_101082_20200114_20200127_01_T1.TIF
2022,9952,Ag,Ag,OCCURRENCE,Not worked,Low Significance,BREC,136.3829917,-32.7092314,3,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
28,42,"Ni, Co, Cu",Ni,OCCURRENCE,Not worked,Low Significance,GOSS,132.7613144,-26.7784662,1,data/stacked_images/LC08_L1TP_102079_20191204_20191217_01_T1.TIF
796,8547,"Fe, Au, U",Fe,DEPOSIT,Not worked,Locally Significant,SKRN,136.4746987,-32.7341134,6,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
28,42,"Ni, Co, Cu",Ni,OCCURRENCE,Not worked,Low Significance,GOSS,132.7613144,-26.7784662,1,data/stacked_images/LC08_L1TP_102079_20191204_20191217_01_T1.TIF
967,9200,"Pb, Ag, Zn",Pb,OCCURRENCE,Abandoned,Low Significance,VEIN,138.1308665,-30.8213524,4,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
2960,7179,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,VEIN,137.6856904,-33.980222399999995,5,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
965,7416,Ni,Ni,OCCURRENCE,Not worked,Low Significance,KOMT,134.67219,-30.8144043,1,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
623,3516,OPAL,NONE,OCCURRENCE,Abandoned,Low Significance,OPAL,137.20716169999997,-30.5093264,0,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
1789,10241,"Pb, Ag, Zn",Pb,OCCURRENCE,Not worked,Low Significance,BREC,136.3409567,-32.6806444,4,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1781,8502,"Pb, Zn",Pb,OCCURRENCE,Not worked,Low Significance,REGO,136.6730897,-32.6419304,4,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
562,8306,Fe,Fe,OCCURRENCE,Not worked,Low Significance,QMTU,133.6699012,-30.3252533,6,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
2474,10420,"Ag, Au, Pb",Ag,OCCURRENCE,Abandoned,Low Significance,IRSU,136.74074960000002,-33.6177134,3,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
432,3036,Au,Au,OCCURRENCE,Not worked,Low Significance,REGO,133.5483112,-29.89038630000001,8,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
894,6350,Mn,Mn,OCCURRENCE,Abandoned,Low Significance,MNOR,138.7969754,-31.0724595,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1106,6390,Mn,Mn,PROSPECT,Not worked,Low Significance,MNOR,139.17609240000002,-31.5759605,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
611,11453,Au,Au,OCCURRENCE,Not worked,Low Significance,REGO,133.32349820000002,-30.3898413,8,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
2141,9547,Ag,Ag,OCCURRENCE,Not worked,Low Significance,VEIN,136.66100769999997,-32.6673864,3,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
493,4132,Fe,Fe,OCCURRENCE,Not worked,Low Significance,IRSU,134.09574009999997,-30.1441933,6,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
1688,9899,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,VEIN,138.76961740000002,-32.1333775,5,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
2990,7193,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,VEIN,136.6743906,-33.7309024,5,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
241,9454,U,U,OCCURRENCE,Not worked,Low Significance,OTGN,135.126566,-29.3080153,7,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
942,6339,BAR,NONE,DEPOSIT,Abandoned,Low Significance,QBAU,138.7744524,-31.1108555,0,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
2709,9413,"U, U3O8",U,DEPOSIT,Not worked,Significant to SA,SAND,137.3719915,-33.2417684,7,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
223,9407,OPAL,NONE,OCCURRENCE,Abandoned,Low Significance,OPAL,134.912239,-29.130150300000004,0,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
2413,9415,Mn,Mn,OCCURRENCE,Not worked,Low Significance,MNOR,136.8420136,-33.4298494,2,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1324,8441,"Ni, Co",Ni,OCCURRENCE,Not worked,Low Significance,UMAF,133.2815422,-31.617293300000004,1,data/stacked_images/LC08_L1TP_101082_20200114_20200127_01_T1.TIF
1765,6039,Mn,Mn,OCCURRENCE,Abandoned,Low Significance,MNOR,138.4113584,-32.2292974,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
870,10798,Mn,Mn,OCCURRENCE,Not worked,Low Significance,MNOR,138.4409325,-31.0204344,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
2264,7237,"Pb, Ag",Pb,OCCURRENCE,Abandoned,Low Significance,TCTO,136.7074446,-33.6324134,4,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1606,9545,"Ag, Pb",Ag,OCCURRENCE,Not worked,Low Significance,VEIN,136.03520780000002,-32.6338864,3,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2399,9276,U,U,OCCURRENCE,Not worked,Low Significance,MTHH,137.0508196,-33.4938414,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
2757,8963,"Pb, Cu, Zn",Pb,OCCURRENCE,Not worked,Locally Significant,MTHH,137.7504244,-33.9637724,4,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
870,10798,Mn,Mn,OCCURRENCE,Not worked,Low Significance,MNOR,138.4409325,-31.0204344,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
649,6825,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,134.53073500000002,-30.6924233,8,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
2883,7173,Mn,Mn,OCCURRENCE,Abandoned,Low Significance,MNOR,136.8417886,-33.5132674,2,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
2202,9241,U,U,OCCURRENCE,Not worked,Low Significance,MTHH,135.3805988,-32.883431300000005,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
565,9176,Cr,NONE,OCCURRENCE,Not worked,Low Significance,UINT,132.53481029999998,-30.3334253,0,data/stacked_images/LC08_L1TP_102081_20191204_20191217_01_T1.TIF
2489,9329,U,U,OCCURRENCE,Not worked,Low Significance,MTHH,136.0945037,-33.6579504,7,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1248,9308,Ag,Ag,OCCURRENCE,Not worked,Low Significance,REGO,133.7411431,-32.0315773,3,data/stacked_images/LC08_L1TP_101082_20200114_20200127_01_T1.TIF
1426,6372,Mn,Mn,OCCURRENCE,Abandoned,Low Significance,MNOR,138.43878840000002,-31.9072584,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
997,10439,"Fe, COR",Fe,OCCURRENCE,Not worked,Low Significance,QMTU,131.7597134,-30.585749300000003,6,data/stacked_images/LC08_L1TP_103081_20191211_20191217_01_T1.TIF
1548,11380,Pb,Pb,OCCURRENCE,Not worked,Low Significance,REGO,136.7643947,-32.6257534,4,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
252,8309,Fe,Fe,OCCURRENCE,Not worked,Low Significance,QMTU,135.363748,-29.37418730000001,6,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
2009,9712,"Pb, Sn, U, Zn",Pb,OCCURRENCE,Not worked,Low Significance,GOSS,136.5205247,-32.6535224,4,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
910,6418,Ag,Ag,OCCURRENCE,Not worked,Low Significance,VEIN,138.9635484,-31.1043345,3,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1471,11615,"Mn, Co",Mn,OCCURRENCE,Not worked,Low Significance,MNOU,139.18134740000002,-31.4555365,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
2287,9421,DOL,NONE,OCCURRENCE,Seasonal,Low Significance,DLOM,136.7411676,-33.6383424,0,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
583,3513,OPAL,NONE,OCCURRENCE,Abandoned,Low Significance,OPAL,137.1668957,-30.4388434,0,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
1023,3086,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,135.1147469,-31.101744300000004,8,data/stacked_images/LC08_L1TP_100082_20200107_20200114_01_T1.TIF
970,603,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,MTHH,138.4032185,-30.8977384,5,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1698,6003,Ag,Ag,OCCURRENCE,Abandoned,Low Significance,VEIN,138.4672324,-32.4786284,3,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
96,8854,U,U,OCCURRENCE,Not worked,Low Significance,MTHH,135.804824,-28.0588113,7,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
1975,11309,Fe,Fe,DEPOSIT,Not worked,Locally Significant,IRSU,137.1171386,-33.0291374,6,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1080,580,"Pb, Ag, Cu",Pb,OCCURRENCE,Abandoned,Low Significance,MTHH,138.13755849999998,-30.8317634,4,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
2450,477,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,PEGM,136.37788569999998,-33.6149844,5,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
573,377,"Ni, PTM",Ni,OCCURRENCE,Not worked,Low Significance,MPRD,133.62049720000002,-30.4145203,1,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
2474,10420,"Ag, Au, Pb",Ag,OCCURRENCE,Abandoned,Low Significance,IRSU,136.74074960000002,-33.6177134,3,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1501,7837,"SDST, GRVL, SAND",NONE,DEPOSIT,Active Mine,Low Significance,SDST,139.0535333,-32.3441525,0,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
759,10610,"MSLT, CALI",NONE,OCCURRENCE,Not worked,Low Significance,MSED,137.3581685,-32.9377034,0,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1595,10239,"Pb, Zn",Pb,OCCURRENCE,Not worked,Low Significance,VEIN,136.9037976,-32.6282714,4,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
852,9164,Au,Au,OCCURRENCE,Not worked,Low Significance,TCTO,134.958384,-30.8712353,8,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
736,8900,U,U,OCCURRENCE,Not worked,Low Significance,MTHH,131.98107140000002,-30.8825963,7,data/stacked_images/LC08_L1TP_102082_20191204_20191217_01_T1.TIF
1973,10618,"GRVL, SAND",NONE,OCCURRENCE,Not worked,Low Significance,GRVL,138.08877040000002,-33.0272804,0,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1343,6320,"Cu, Co",Cu,OCCURRENCE,Abandoned,Low Significance,VEIN,139.1303114,-31.8180085,5,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1338,6322,Ag,Ag,OCCURRENCE,Not worked,Low Significance,IRSU,139.0911264,-31.9359985,3,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
2821,9328,"Ni, Fe",Ni,OCCURRENCE,Not worked,Low Significance,MGTU,135.1759178,-33.70970629999999,1,data/stacked_images/LC08_L1TP_100083_20191120_20191203_01_T1.TIF
