Unnamed: 0,MINERAL_DEPOSIT_NO,DEPOSIT_COMMODITY_CODES,MAJOR_COMMODITY_CODE,MINDEP_CLASS_CODE,STATUS_TYPE_VALUE,SIZE_TYPE_VALUE,ORE_LITHOLOGY_CODE,LONGITUDE,LATITUDE,label,paths
150,114,OPAL,NULL,PROSPECT,Seasonal,Low Significance,OPAL,134.6866291,-29.0108533,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
151,151,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,134.7934001,-29.0119453,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
152,7029,Cu,Cu,OCCURRENCE,Not worked,Low Significance,VEIN,135.97150290000002,-28.57723630000001,55,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
153,7016,"Cu, U",Cu,OCCURRENCE,Abandoned,Low Significance,VEIN,135.9607879,-28.5778063,55,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
154,7009,Cu,Cu,OCCURRENCE,Not worked,Low Significance,VEIN,136.00422690000002,-28.6083593,55,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
155,5348,EPS,NULL,OCCURRENCE,Not worked,Low Significance,REGO,134.9438801,-28.6419093,16,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
156,5343,EPS,NULL,OCCURRENCE,Not worked,Low Significance,REGO,134.8563241,-28.6481293,16,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
157,5344,EPS,NULL,OCCURRENCE,Not worked,Low Significance,REGO,134.86809509999998,-28.658655300000003,16,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
158,5345,EPS,NULL,OCCURRENCE,Not worked,Low Significance,REGO,134.9099901,-28.6609093,16,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
159,5347,EPS,NULL,OCCURRENCE,Not worked,Low Significance,REGO,134.9395881,-28.66340030000001,16,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
160,5350,EPS,NULL,OCCURRENCE,Not worked,Low Significance,REGO,134.9792801,-28.6694543,16,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
161,5346,EPS,NULL,OCCURRENCE,Not worked,Low Significance,REGO,134.9261781,-28.695549300000003,16,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
162,7036,Cu,Cu,OCCURRENCE,Not worked,Low Significance,VEIN,136.1854289,-28.7192623,55,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
163,5349,EPS,NULL,OCCURRENCE,Not worked,Low Significance,REGO,134.968043,-28.803832300000003,16,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
164,5355,Fe,Fe,PROSPECT,Not worked,Low Significance,QMTU,133.9128492,-28.8057393,3,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
165,11226,MSLT,NULL,OCCURRENCE,Abandoned,Low Significance,MSED,136.1206629,-28.8106533,37,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
166,9497,OPAL,NULL,PROSPECT,Seasonal,Low Significance,OPAL,134.42579709999998,-28.8148523,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
167,130,OPAL,NULL,PROSPECT,Seasonal,Low Significance,OPAL,134.5503751,-28.81729330000001,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
168,129,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.5257761,-28.8176603,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
169,132,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.6531551,-28.8260083,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
170,100,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,134.4230451,-28.8269363,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
171,8437,"Cu, Pb, REE, Zn",Cu,OCCURRENCE,Not worked,Low Significance,SKRN,135.36038100000002,-28.9123523,55,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
172,7022,EPS,NULL,OCCURRENCE,Not worked,Low Significance,REGO,135.163039,-28.913457300000005,16,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
173,7021,EPS,NULL,OCCURRENCE,Not worked,Low Significance,REGO,135.086291,-28.91456830000001,16,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
174,8211,GRVL,NULL,OCCURRENCE,Seasonal,Low Significance,GRVL,134.78989209999997,-28.925487300000004,69,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
175,4999,"DOL, Mg",NULL,PROSPECT,Not worked,Locally Significant,DLOM,137.2432858,-28.9294684,81,data/stacked_images/LC08_L1TP_099080_20200116_20200127_01_T1.TIF
176,138,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.6709531,-28.9309183,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
177,105,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.60917709999998,-28.9374503,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
178,139,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.6667841,-28.9512173,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
179,106,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.54259309999998,-28.9558163,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
180,109,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.6124781,-28.9602503,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
181,107,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.5112701,-28.9636663,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
182,140,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.6934071,-28.9711363,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
183,108,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.52989209999998,-28.976188300000004,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
184,141,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.70046609999997,-28.9838063,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
185,10218,S,NULL,OCCURRENCE,Not worked,Low Significance,CLYS,137.7379397,-28.9839594,23,data/stacked_images/LC08_L1TP_099080_20200116_20200127_01_T1.TIF
186,142,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.69412309999998,-28.993901300000005,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
187,110,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.64857709999998,-28.9983033,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
188,148,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,134.7602571,-29.0019613,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
189,143,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,134.7000021,-29.0023993,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
190,112,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.6411631,-29.0047823,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
191,4474,DOL,NULL,OCCURRENCE,Not worked,Low Significance,DLOM,137.26681680000002,-29.0052364,81,data/stacked_images/LC08_L1TP_099080_20200116_20200127_01_T1.TIF
192,154,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,134.7846411,-29.027275300000003,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
193,117,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.74458810000002,-29.02765530000001,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
194,123,OPAL,NULL,PROSPECT,Seasonal,Low Significance,OPAL,134.6470261,-29.0278863,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
195,119,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.7610091,-29.0321993,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
196,155,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,134.7984941,-29.032712300000004,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
197,10899,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,134.5997781,-29.0340663,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
198,118,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.7765251,-29.0346803,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
199,121,OPAL,NULL,PROSPECT,Seasonal,Low Significance,OPAL,134.6824341,-29.0351953,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
200,9633,Fe,Fe,OCCURRENCE,Not worked,Low Significance,QMTU,133.87540520000002,-29.0379203,3,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
201,122,OPAL,NULL,PROSPECT,Seasonal,Low Significance,OPAL,134.6623951,-29.038757300000004,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
202,120,OPAL,NULL,PROSPECT,Seasonal,Low Significance,OPAL,134.7394251,-29.0389283,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
203,156,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.79644109999998,-29.0389543,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
204,157,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,134.8144011,-29.0390533,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
205,4472,CELES,NULL,OCCURRENCE,Not worked,Low Significance,REGO,137.03087680000002,-29.0412584,19,data/stacked_images/LC08_L1TP_099080_20200116_20200127_01_T1.TIF
206,124,OPAL,NULL,PROSPECT,Seasonal,Low Significance,OPAL,134.6561881,-29.0522793,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
207,125,OPAL,NULL,PROSPECT,Seasonal,Low Significance,OPAL,134.70033909999998,-29.0587043,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
208,127,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.7979281,-29.05933730000001,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
209,126,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,134.7532521,-29.0606793,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
210,158,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.87188909999998,-29.0623163,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
211,8438,"Zn, Cu",NULL,OCCURRENCE,Not worked,Low Significance,MARK,135.012645,-29.0721423,60,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
212,128,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.7650201,-29.0750793,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
213,11137,SLST,NULL,OCCURRENCE,Seasonal,Low Significance,CLYR,138.4423866,-29.1022514,56,data/stacked_images/LC08_L1TP_099080_20200116_20200127_01_T1.TIF
214,9632,Fe,Fe,OCCURRENCE,Not worked,Low Significance,QMTU,133.6971122,-29.1125663,3,data/stacked_images/LC08_L1TP_102080_20191204_20191217_01_T1.TIF
215,80,CELES,NULL,OCCURRENCE,Not worked,Low Significance,REGO,137.14434880000002,-29.3243134,19,data/stacked_images/LC08_L1TP_099080_20200116_20200127_01_T1.TIF
216,9631,Fe,Fe,OCCURRENCE,Not worked,Low Significance,QMTU,134.09954009999998,-29.3268793,3,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
217,11522,"U, Th",U,OCCURRENCE,Not worked,Low Significance,SAND,133.2051283,-29.334118300000004,59,data/stacked_images/LC08_L1TP_102080_20191204_20191217_01_T1.TIF
218,8308,Fe,Fe,OCCURRENCE,Not worked,Low Significance,QMTU,135.360517,-29.3344843,3,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
219,8377,COAL,NULL,DEPOSIT,Not worked,Locally Significant,COAL,134.64769909999998,-29.3462393,24,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
220,11511,PALY,NULL,OCCURRENCE,Not worked,Low Significance,CLYS,134.0630181,-29.6016853,76,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
221,9896,Cu,Cu,OCCURRENCE,Not worked,Low Significance,VEIN,135.7045319,-29.6020563,55,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
222,3059,"Cu, Au",Cu,OCCURRENCE,Not worked,Low Significance,TCTO,133.5820932,-29.6026673,55,data/stacked_images/LC08_L1TP_102080_20191204_20191217_01_T1.TIF
223,9407,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,134.912239,-29.130150300000004,29,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
224,99,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.4798231,-29.1357583,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
225,3758,"Fe, Cu",Fe,OCCURRENCE,Not worked,Low Significance,MGTM,135.044225,-29.16239430000001,3,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
226,9461,"Th, REE",NULL,OCCURRENCE,Not worked,Low Significance,MTHH,134.89848899999998,-29.188537300000004,22,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
227,9630,Fe,Fe,OCCURRENCE,Not worked,Low Significance,QMTU,134.2523951,-29.2112173,3,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
228,9462,Cu,Cu,OCCURRENCE,Not worked,Low Significance,VEIN,134.61913710000002,-29.2146593,55,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
229,8356,Fe,Fe,OCCURRENCE,Not worked,Low Significance,QMTU,134.6357331,-29.2347423,3,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
230,8320,Fe,Fe,OCCURRENCE,Not worked,Low Significance,MGTM,134.2378051,-29.23512430000001,3,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
231,199,GRVL,NULL,DEPOSIT,Seasonal,Low Significance,GRVL,134.4764821,-29.2471203,69,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
232,8855,U,U,OCCURRENCE,Not worked,Low Significance,MTHH,134.47028909999997,-29.2507063,59,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
233,8738,OPAL,NULL,PROSPECT,Seasonal,Low Significance,OPAL,134.933623,-29.254807300000003,29,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
234,9549,HMIN,NULL,OCCURRENCE,Not worked,Low Significance,SAND,131.1787655,-29.2621522,35,data/stacked_images/LC08_L1TP_103080_20191211_20191217_01_T1.TIF
235,9405,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.977877,-29.2681803,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
236,168,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.990781,-29.2729483,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
237,9406,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.97839,-29.2771153,29,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
238,84,CELES,NULL,OCCURRENCE,Not worked,Low Significance,REGO,136.7394448,-29.2843674,19,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
239,159,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,134.93936100000002,-29.2986743,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
240,3049,"Fe, Au, Cu",Fe,DEPOSIT,Active Mine,Significant to SA,MGTM,135.123458,-29.2987163,3,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
241,9454,U,U,OCCURRENCE,Not worked,Low Significance,OTGN,135.126566,-29.3080153,59,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
242,83,CELES,NULL,OCCURRENCE,Not worked,Low Significance,REGO,136.9666918,-29.3214564,19,data/stacked_images/LC08_L1TP_099080_20200116_20200127_01_T1.TIF
243,11138,SLST,NULL,OCCURRENCE,Seasonal,Low Significance,CLYR,138.35443759999998,-29.3221914,56,data/stacked_images/LC08_L1TP_099080_20200116_20200127_01_T1.TIF
244,144,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.71074009999998,-29.012694300000003,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
245,9915,Au,Au,OCCURRENCE,Not worked,Low Significance,VEIN,133.1723263,-29.012957300000004,40,data/stacked_images/LC08_L1TP_102080_20191204_20191217_01_T1.TIF
246,150,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.7754271,-29.0137213,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
247,113,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.65724509999998,-29.0162873,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
248,145,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,134.7292261,-29.0163613,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
249,152,OPAL,NULL,PROSPECT,Seasonal,Low Significance,OPAL,134.7897971,-29.0164523,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
250,146,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.7340351,-29.0177973,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
251,3757,"Fe, GNSS",Fe,OCCURRENCE,Not worked,Low Significance,MGTM,135.221823,-29.3639223,3,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
252,8309,Fe,Fe,OCCURRENCE,Not worked,Low Significance,QMTU,135.363748,-29.37418730000001,3,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
253,8434,PTM,NULL,OCCURRENCE,Not worked,Low Significance,SKRN,134.90932800000002,-29.3764573,62,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
254,11139,SDST,NULL,OCCURRENCE,Seasonal,Low Significance,SDST,138.2663376,-29.381063399999995,74,data/stacked_images/LC08_L1TP_099080_20200116_20200127_01_T1.TIF
255,8739,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.994546,-29.3812723,29,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
256,8357,Fe,Fe,OCCURRENCE,Not worked,Low Significance,QMTU,135.001039,-29.3828063,3,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
257,3760,Fe,Fe,DEPOSIT,Not worked,Locally Significant,MGTM,135.03948,-29.3907433,3,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
258,167,OPAL,NULL,PROSPECT,Seasonal,Low Significance,OPAL,134.86271000000002,-29.398107300000003,29,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
259,86,CELES,NULL,OCCURRENCE,Not worked,Low Significance,REGO,137.4809767,-29.4086894,19,data/stacked_images/LC08_L1TP_099080_20200116_20200127_01_T1.TIF
260,147,"OPAL, ALU",NULL,DEPOSIT,Seasonal,Significant to SA,OPAL,134.74144109999997,-29.0183703,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
261,115,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.6788841,-29.0207453,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
262,116,OPAL,NULL,OCCURRENCE,Seasonal,Low Significance,OPAL,134.6999311,-29.0221483,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
263,153,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,134.7938011,-29.023876300000005,29,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
264,4471,CELES,NULL,OCCURRENCE,Not worked,Low Significance,REGO,136.9943358,-29.0258354,19,data/stacked_images/LC08_L1TP_099080_20200116_20200127_01_T1.TIF
265,3050,Au,Au,DEPOSIT,Not worked,Low Significance,TCTO,133.7825402,-29.6202523,40,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
266,11442,Au,Au,OCCURRENCE,Not worked,Low Significance,REGO,133.8723652,-29.6219583,40,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
267,8360,Fe,Fe,OCCURRENCE,Not worked,Low Significance,QMTM,135.48445800000002,-29.6228973,3,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
268,10838,Au,Au,DEPOSIT,Not worked,Locally Significant,VEIN,133.7342222,-29.6297423,40,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
269,9458,Fe,Fe,OCCURRENCE,Not worked,Low Significance,MGTM,135.431101,-29.6336403,3,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
270,161,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,135.485756,-29.6349853,29,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
271,3267,Au,Au,DEPOSIT,Not worked,Low Significance,TCTO,133.7265792,-29.6350683,40,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
272,11184,Cu,Cu,OCCURRENCE,Not worked,Low Significance,FBRC,135.5975179,-29.6356863,55,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
273,8744,COAL,NULL,OCCURRENCE,Ceased,Low Significance,COAL,134.73181509999998,-29.6380413,24,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
274,10707,OCR,NULL,OCCURRENCE,Recreation,Low Significance,CLYS,137.67465369999996,-29.6392124,20,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
275,11794,Fe,Fe,PROSPECT,Not worked,Locally Significant,BIFM,135.2754187,-29.4233617,3,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
276,11176,SDST,NULL,OCCURRENCE,Seasonal,Low Significance,SDST,138.24062460000002,-29.4341114,74,data/stacked_images/LC08_L1TP_099080_20200116_20200127_01_T1.TIF
277,8293,"Zn, Fe",NULL,OCCURRENCE,Not worked,Low Significance,QMTU,135.440877,-29.434424300000003,60,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
278,11183,Cu,Cu,OCCURRENCE,Not worked,Low Significance,FBRC,135.56950790000002,-29.4366863,55,data/stacked_images/LC08_L1TP_100080_20200107_20200114_01_T1.TIF
279,81,CELES,NULL,OCCURRENCE,Not worked,Low Significance,REGO,137.1173488,-29.4375224,19,data/stacked_images/LC08_L1TP_099080_20200116_20200127_01_T1.TIF
280,11793,Fe,Fe,PROSPECT,Not worked,Locally Significant,BIFM,135.2765524,-29.4422673,3,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
281,8208,"SAND, SiO2",NULL,OCCURRENCE,Rehabilitated,Low Significance,SAND,134.4181021,-29.4443973,84,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
282,4140,COAL,NULL,DEPOSIT,Not worked,Locally Significant,COAL,134.4850591,-29.4449883,24,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
283,8435,"Cu, Au",Cu,OCCURRENCE,Not worked,Low Significance,MTHH,135.123753,-29.4513423,55,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
284,4480,"CELES, BAR",NULL,OCCURRENCE,Not worked,Low Significance,REGO,137.27529669999998,-29.4533394,19,data/stacked_images/LC08_L1TP_099080_20200116_20200127_01_T1.TIF
285,90,CELES,NULL,OCCURRENCE,Not worked,Low Significance,REGO,136.83289480000002,-29.4679104,19,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
286,8213,GRNT,NULL,OCCURRENCE,Care/ Maintenance,Low Significance,GRNT,135.179777,-29.46815530000001,12,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
287,3759,Fe,Fe,OCCURRENCE,Not worked,Low Significance,QMTU,135.33005,-29.4690413,3,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
288,98,GRNT,NULL,DEPOSIT,Care/ Maintenance,Locally Significant,GRNT,135.148529,-29.4700893,12,data/stacked_images/LC08_L1TP_101080_20200114_20200127_01_T1.TIF
